process_id,event_type,event_time,user,executable_path,src_ip,dst_ip,src_port,dst_port,file_path,operation,registry_key,value_name,value_data
3634,network,2025-03-01 09:34:33,johndoe,,148.105.82.44,144.131.17.43,65244.0,80.0,,,,,
1844,network,2025-03-01 09:30:22,user1,,248.87.216.0,64.153.23.150,44222.0,8080.0,,,,,
5950,network,2025-03-01 09:09:40,johndoe,,126.160.180.107,177.50.22.121,3431.0,80.0,,,,,
2767,network,2025-03-01 09:28:48,admin,,214.110.68.110,152.183.142.65,48806.0,8080.0,,,,,
1999,network,2025-03-01 09:47:24,user1,,66.133.195.83,103.233.42.130,45360.0,443.0,,,,,
1788,network,2025-03-01 09:21:35,janedoe,,53.36.137.98,183.190.83.214,54866.0,80.0,,,,,
9673,network,2025-03-01 09:06:04,johndoe,,7.126.39.138,32.56.208.33,22608.0,8080.0,,,,,
1100,network,2025-03-01 09:25:50,admin,,86.139.74.115,71.5.50.193,65215.0,80.0,,,,,
8816,network,2025-03-01 09:59:04,johndoe,,237.63.89.156,151.250.48.178,46929.0,8080.0,,,,,
4860,network,2025-03-01 09:46:16,janedoe,,70.50.24.87,82.199.92.176,53851.0,8080.0,,,,,
2294,network,2025-03-01 09:50:12,johndoe,,152.65.132.4,176.79.64.73,25849.0,8080.0,,,,,
7267,network,2025-03-01 09:34:17,johndoe,,236.189.127.214,181.234.93.224,24223.0,443.0,,,,,
4292,network,2025-03-01 09:57:42,admin,,244.219.117.156,163.44.156.208,51524.0,443.0,,,,,
3689,network,2025-03-01 09:55:10,admin,,21.39.122.47,43.29.43.146,37341.0,443.0,,,,,
8617,network,2025-03-01 09:56:45,admin,,243.217.69.245,128.63.207.7,41412.0,80.0,,,,,
2526,network,2025-03-01 09:25:03,user1,,109.176.125.21,156.229.86.115,12480.0,80.0,,,,,
1567,network,2025-03-01 09:17:03,admin,,91.26.216.253,98.87.191.57,23172.0,8080.0,,,,,
9437,network,2025-03-01 09:43:53,admin,,77.247.150.135,55.1.201.111,61517.0,443.0,,,,,
3354,network,2025-03-01 09:00:21,johndoe,,119.249.29.182,2.235.168.152,24216.0,80.0,,,,,
1200,network,2025-03-01 09:36:07,user1,,185.95.205.181,3.51.220.251,13970.0,80.0,,,,,
8183,network,2025-03-01 09:20:25,johndoe,,32.249.3.79,197.128.115.240,26934.0,443.0,,,,,
6993,network,2025-03-01 09:51:00,janedoe,,229.93.137.55,254.224.224.82,10190.0,443.0,,,,,
4598,network,2025-03-01 09:22:36,admin,,92.101.56.97,73.20.68.202,28618.0,8080.0,,,,,
2476,network,2025-03-01 09:48:45,user1,,171.101.245.136,31.215.250.253,53441.0,8080.0,,,,,
3868,network,2025-03-01 09:34:08,admin,,193.204.199.67,29.55.10.64,11217.0,443.0,,,,,
3745,network,2025-03-01 09:33:10,admin,,176.121.26.175,110.4.222.245,19994.0,443.0,,,,,
7527,network,2025-03-01 09:45:29,janedoe,,110.126.78.95,64.143.58.134,46961.0,80.0,,,,,
7163,network,2025-03-01 09:02:37,johndoe,,122.52.92.96,255.76.117.61,9694.0,443.0,,,,,
6400,network,2025-03-01 09:35:50,johndoe,,238.74.218.9,158.102.46.26,25950.0,443.0,,,,,
2275,network,2025-03-01 09:20:46,admin,,163.118.113.172,110.245.31.218,43220.0,80.0,,,,,
99999,network,2025-03-01 09:03:33,johndoe,,94.143.179.214,64.163.24.93,3703.0,80.0,,,,,
9584,network,2025-03-01 09:20:46,admin,,74.241.143.51,111.94.129.251,24851.0,443.0,,,,,
6511,network,2025-03-01 09:14:20,janedoe,,172.6.66.169,93.185.190.121,43638.0,443.0,,,,,
4908,network,2025-03-01 09:05:06,johndoe,,228.54.66.61,11.97.98.228,61677.0,80.0,,,,,
6990,network,2025-03-01 09:17:14,johndoe,,186.242.103.78,12.65.98.214,37101.0,8080.0,,,,,
3381,network,2025-03-01 09:18:42,user1,,94.229.60.223,18.247.214.11,11964.0,8080.0,,,,,
3353,network,2025-03-01 09:26:13,janedoe,,12.31.97.203,127.38.84.224,50223.0,8080.0,,,,,
4977,network,2025-03-01 09:31:05,johndoe,,156.139.105.94,1.81.111.4,58640.0,8080.0,,,,,
3440,network,2025-03-01 09:16:15,johndoe,,219.112.151.137,142.60.87.114,4013.0,8080.0,,,,,
8491,network,2025-03-01 09:00:05,johndoe,,164.75.142.68,70.26.127.107,36059.0,80.0,,,,,
8414,network,2025-03-01 09:20:07,johndoe,,155.188.166.42,243.135.68.209,59897.0,8080.0,,,,,
3925,network,2025-03-01 09:36:41,admin,,161.5.182.112,188.143.90.131,64699.0,80.0,,,,,
6990,network,2025-03-01 09:39:42,janedoe,,191.195.131.105,210.226.112.166,18639.0,80.0,,,,,
2747,network,2025-03-01 09:12:37,user1,,115.118.222.188,38.245.47.253,12919.0,443.0,,,,,
7532,network,2025-03-01 09:46:55,user1,,146.251.92.144,6.158.83.90,54599.0,443.0,,,,,
2746,network,2025-03-01 09:41:11,admin,,37.36.218.125,117.206.51.70,48653.0,80.0,,,,,
7114,network,2025-03-01 09:18:16,user1,,99.10.56.6,196.22.67.127,51494.0,80.0,,,,,
7646,network,2025-03-01 09:51:51,janedoe,,161.6.4.54,139.173.43.103,10148.0,443.0,,,,,
4139,network,2025-03-01 09:08:24,admin,,42.157.169.245,40.124.28.136,42146.0,8080.0,,,,,
7579,network,2025-03-01 09:01:38,user1,,12.52.151.52,131.212.72.0,60803.0,80.0,,,,,
4371,network,2025-03-01 09:15:19,admin,,99.75.180.146,58.196.57.251,12136.0,80.0,,,,,
7813,network,2025-03-01 09:02:57,user1,,245.144.182.39,158.170.60.184,61534.0,80.0,,,,,
3129,network,2025-03-01 09:18:30,janedoe,,110.171.92.217,39.154.146.178,58394.0,80.0,,,,,
1144,network,2025-03-01 09:30:29,janedoe,,95.135.39.1,221.76.75.163,10708.0,443.0,,,,,
1717,network,2025-03-01 09:24:04,johndoe,,18.57.218.142,38.46.165.65,12943.0,443.0,,,,,
4817,network,2025-03-01 09:36:46,janedoe,,109.246.211.170,36.125.196.214,37025.0,443.0,,,,,
9129,network,2025-03-01 09:00:11,user1,,138.117.196.42,149.215.112.44,16437.0,443.0,,,,,
5999,network,2025-03-01 09:20:07,janedoe,,5.185.242.68,236.56.30.178,24673.0,80.0,,,,,
2644,network,2025-03-01 09:48:03,user1,,214.215.124.107,212.114.28.70,8707.0,8080.0,,,,,
7114,network,2025-03-01 09:59:25,user1,,188.13.217.190,14.54.37.244,55906.0,8080.0,,,,,
2604,network,2025-03-01 09:32:04,user1,,38.187.72.40,63.39.6.213,10835.0,80.0,,,,,
9066,network,2025-03-01 09:10:38,admin,,136.153.240.210,185.172.227.6,19817.0,80.0,,,,,
2481,network,2025-03-01 09:56:37,johndoe,,165.16.88.82,3.202.216.232,37341.0,8080.0,,,,,
3867,network,2025-03-01 09:08:32,user1,,147.156.116.216,239.80.139.47,35201.0,443.0,,,,,
4977,network,2025-03-01 09:43:49,janedoe,,159.28.112.200,48.39.239.244,21549.0,8080.0,,,,,
7145,network,2025-03-01 09:05:18,johndoe,,98.84.27.190,166.217.99.138,8128.0,80.0,,,,,
2771,network,2025-03-01 09:00:44,johndoe,,200.171.14.122,73.83.54.33,14911.0,8080.0,,,,,
4522,network,2025-03-01 09:21:28,admin,,142.103.16.123,69.43.22.247,4017.0,80.0,,,,,
8972,network,2025-03-01 09:49:32,johndoe,,80.4.182.144,246.203.99.161,50296.0,443.0,,,,,
7765,network,2025-03-01 09:32:33,admin,,###CORRUPT###34.49.169.208,230.51.76.12,39505.0,443.0,,,,,
9437,network,2025-03-01 09:44:39,user1,,42.77.237.40,227.47.118.110,53942.0,8080.0,,,,,
5773,network,2025-03-01 09:58:25,janedoe,,184.82.174.229,202.67.173.148,24637.0,8080.0,,,,,
8491,network,2025-03-01 09:09:44,johndoe,,229.198.122.106,157.38.78.254,7407.0,80.0,,,,,
7249,network,2025-03-01 09:19:07,johndoe,,223.44.255.48,117.160.86.151,11606.0,80.0,,,,,
8314,network,2025-03-01 09:08:27,janedoe,,23.36.91.235,67.242.131.226,43641.0,80.0,,,,,
8491,network,2025-03-01 09:21:24,johndoe,,94.146.205.209,220.66.225.187,34609.0,8080.0,,,,,
1823,network,2025-03-01 09:00:32,user1,,175.211.230.134,225.21.29.125,46882.0,8080.0,,,,,
1301,network,2025-03-01 09:45:40,admin,,27.148.192.81,146.204.37.114,26466.0,443.0,,,,,
1056,network,2025-03-01 09:13:37,janedoe,,120.239.238.55,22.92.55.203,51369.0,443.0,,,,,
3662,network,2025-03-01 09:37:12,user1,,17.162.175.248,55.243.58.142,30815.0,80.0,,,,,
5910,network,2025-03-01 09:53:54,janedoe,,121.74.109.163,146.16.194.31,62395.0,443.0,,,,,
8717,network,2025-03-01 09:05:42,user1,,55.27.108.11,244.216.138.129,42684.0,80.0,,,,,
7291,network,2025-03-01 09:12:33,admin,,71.207.41.152,224.231.214.109,44909.0,443.0,,,,,
6688,network,2025-03-01 09:36:33,user1,,230.219.175.152,43.101.178.214,32587.0,443.0,,,,,
8438,network,2025-03-01 09:39:29,user1,,179.223.181.199,211.5.101.39,48388.0,8080.0,,,,,
2465,network,2025-03-01 09:07:45,janedoe,,171.162.7.77,230.234.75.255,57666.0,443.0,,,,,
9937,network,2025-03-01 09:12:48,janedoe,,134.1.230.64,163.230.49.18,15351.0,8080.0,,,,,
9485,network,2025-03-01 09:01:06,johndoe,,140.85.193.110,90.107.97.7,25289.0,443.0,,,,,
5659,network,2025-03-01 09:29:04,johndoe,,79.63.255.233,106.210.180.180,55299.0,8080.0,,,,,
8381,network,2025-03-01 09:57:41,janedoe,,238.90.234.219,96.90.83.223,26030.0,443.0,,,,,
3689,network,2025-03-01 09:51:19,admin,,73.50.44.53,23.8.210.53,33556.0,8080.0,,,,,
5783,network,2025-03-01 09:58:27,janedoe,,114.16.148.215,55.114.232.195,8527.0,80.0,,,,,
2022,network,2025-03-01 09:34:38,johndoe,,32.179.237.211,233.202.3.191,52286.0,80.0,,,,,
4866,network,2025-03-01 09:01:47,user1,,226.135.157.212,173.123.2.212,3165.0,80.0,,,,,
5410,network,2025-03-01 09:43:59,janedoe,,96.162.171.87,246.220.123.200,13650.0,8080.0,,,,,
7505,network,2025-03-01 09:29:51,user1,,14.219.65.199,251.88.206.162,34924.0,80.0,,,,,
1166,network,2025-03-01 09:06:22,admin,,182.64.60.200,216.133.81.165,14377.0,80.0,,,,,
7809,network,2025-03-01 09:43:18,johndoe,,3.78.14.40,147.195.12.66,65473.0,443.0,,,,,
8433,network,2025-03-01 09:18:46,admin,,62.113.152.99,138.125.193.133,44229.0,80.0,,,,,
3354,network,2025-03-01 09:12:19,admin,,37.11.52.56,118.62.54.72,19535.0,443.0,,,,,
2020,network,2025-03-01 09:42:42,admin,,127.185.106.200,26.251.11.211,5845.0,443.0,,,,,
6321,network,2025-03-01 09:12:11,admin,,176.214.192.160,163.230.82.92,20603.0,80.0,,,,,
8381,network,2025-03-01 09:13:09,admin,,250.175.177.247,255.2.81.130,61748.0,80.0,,,,,
1788,network,2025-03-01 09:05:41,user1,,6.78.110.186,30.111.15.167,10104.0,80.0,,,,,
4866,network,2025-03-01 09:27:18,user1,,71.246.102.47,90.150.239.253,29601.0,8080.0,,,,,
9782,network,2025-03-01 09:33:18,janedoe,,45.101.143.201,27.159.84.105,63529.0,8080.0,,,,,
4308,network,2025-03-01 09:24:05,johndoe,,115.216.139.163,160.55.196.219,14112.0,8080.0,,,,,
8460,network,2025-03-01 09:56:26,johndoe,,162.32.230.85,228.17.129.209,20257.0,8080.0,,,,,
3170,network,2025-03-01 09:44:50,johndoe,,8.58.92.165,110.95.183.125,5784.0,80.0,,,,,
5836,network,2025-03-01 09:54:17,johndoe,,38.160.62.4,82.5.168.109,31522.0,8080.0,,,,,
6289,network,2025-03-01 09:48:53,admin,,60.33.197.145,155.108.111.52,37786.0,443.0,,,,,
1145,network,2025-03-01 09:34:02,admin,,229.215.222.162,209.163.101.100,4278.0,443.0,,,,,
5914,network,2025-03-01 09:19:27,admin,,108.61.63.231,44.167.196.121,38799.0,80.0,,,,,
6657,network,2025-03-01 09:01:06,admin,,201.2.236.145,34.206.18.20,23135.0,8080.0,,,,,
7418,network,2025-03-01 09:33:42,admin,,25.212.154.140,82.177.204.40,37491.0,443.0,,,,,
1485,network,2025-03-01 09:56:21,admin,,77.232.252.62,216.191.52.14,15705.0,80.0,,,,,
5634,network,2025-03-01 09:00:20,admin,,27.165.223.115,44.45.97.188,54511.0,8080.0,,,,,
5150,network,2025-03-01 09:41:49,janedoe,,227.22.56.24,243.155.38.135,22606.0,8080.0,,,,,
9674,network,2025-03-01 09:58:02,janedoe,,179.87.70.235,31.64.163.75,50374.0,8080.0,,,,,
8381,network,2025-03-01 09:32:57,user1,,115.62.123.244,170.250.143.164,51659.0,8080.0,,,,,
6688,network,2025-03-01 09:04:06,user1,,68.151.42.180,143.124.105.39,5948.0,443.0,,,,,
2827,network,2025-03-01 09:51:59,johndoe,,172.110.239.197,49.249.53.174,14698.0,8080.0,,,,,
8972,network,2025-03-01 09:26:19,janedoe,,242.159.232.78,218.54.66.112,61100.0,443.0,,,,,
7737,network,2025-03-01 09:59:22,admin,,159.103.204.96,18.142.216.84,45999.0,443.0,,,,,
9864,network,2025-03-01 09:45:11,janedoe,,119.54.56.123,5.235.95.136,2897.0,443.0,,,,,
1256,network,2025-03-01 09:34:40,johndoe,,68.60.43.181,111.108.77.203,33935.0,443.0,,,,,
7267,network,2025-03-01 09:27:29,user1,,113.139.189.50,13.195.216.99,20291.0,80.0,,,,,
7609,network,2025-03-01 09:03:37,admin,,71.252.221.55,175.25.127.56,15414.0,80.0,,,,,
7943,network,2025-03-01 09:15:00,johndoe,,69.122.33.51,71.115.207.200,26772.0,80.0,,,,,
6038,network,2025-03-01 09:34:21,janedoe,,53.87.104.177,164.147.147.1,7200.0,80.0,,,,,
9813,network,2025-03-01 09:09:40,admin,,79.122.87.161,175.35.85.95,22792.0,443.0,,,,,
4453,network,2025-03-01 09:40:33,johndoe,,122.219.171.10,46.135.39.87,45536.0,80.0,,,,,
3077,network,2025-03-01 09:19:50,user1,,122.0.250.126,121.56.23.8,38200.0,8080.0,,,,,
4300,network,2025-03-01 09:23:56,johndoe,,129.85.75.48,26.155.171.231,33180.0,8080.0,,,,,
1404,network,2025-03-01 09:52:52,janedoe,,125.129.186.234,4.180.154.170,59440.0,8080.0,,,,,
7818,network,2025-03-01 09:16:40,janedoe,,70.10.75.210,220.112.72.182,33649.0,80.0,,,,,
4012,network,2025-03-01 09:11:56,johndoe,,53.45.99.193,164.55.140.230,63827.0,8080.0,,,,,
3877,network,2025-03-01 09:39:33,johndoe,,174.178.169.200,151.213.141.158,13513.0,80.0,,,,,
6319,network,2025-03-01 09:34:03,user1,,157.62.221.232,146.177.147.56,64559.0,80.0,,,,,
7745,network,2025-03-01 09:01:03,janedoe,,175.76.148.83,78.249.147.33,53438.0,443.0,,,,,
2200,network,2025-03-01 09:56:56,admin,,56.144.63.27,126.156.2.220,24109.0,8080.0,,,,,
6862,network,2025-03-01 09:13:25,janedoe,,65.70.179.145,202.79.44.138,10372.0,8080.0,,,,,
6499,network,2025-03-01 09:43:29,janedoe,,236.41.148.112,9.242.181.127,54220.0,8080.0,,,,,
8412,network,2025-03-01 09:54:54,user1,,103.50.133.154,153.159.88.223,45517.0,443.0,,,,,
4170,network,2025-03-01 09:38:41,janedoe,,197.102.128.69,107.102.154.156,6633.0,443.0,,,,,
2342,network,2025-03-01 09:29:11,janedoe,,47.192.223.49,36.226.160.183,31719.0,443.0,,,,,
2901,network,2025-03-01 09:41:59,johndoe,,247.210.236.14,234.13.215.45,50559.0,80.0,,,,,
5664,network,2025-03-01 09:31:35,janedoe,,63.191.65.150,14.201.64.206,44938.0,80.0,,,,,
3509,network,2025-03-01 09:38:36,janedoe,,14.43.28.138,213.54.170.49,54890.0,443.0,,,,,
3435,network,2025-03-01 09:46:07,user1,,###CORRUPT###85.31.62.27,180.104.73.253,9963.0,80.0,,,,,
6990,network,2025-03-01 09:41:13,admin,,161.159.3.248,160.102.58.34,1026.0,80.0,,,,,
3615,network,2025-03-01 09:20:28,janedoe,,25.126.104.53,122.12.227.200,4671.0,80.0,,,,,
2262,network,2025-03-01 09:01:28,user1,,252.94.120.133,211.224.63.221,10608.0,8080.0,,,,,
7730,network,2025-03-01 09:40:11,janedoe,,210.123.87.102,122.245.148.148,44771.0,80.0,,,,,
5637,network,2025-03-01 09:10:06,admin,,171.140.200.197,179.54.237.213,54337.0,443.0,,,,,
9740,network,2025-03-01 09:09:30,janedoe,,118.61.199.5,149.155.17.227,3817.0,443.0,,,,,
7440,network,2025-03-01 09:35:50,janedoe,,186.234.141.4,252.81.183.107,23885.0,8080.0,,,,,
6799,network,2025-03-01 09:20:40,janedoe,,17.89.77.180,168.173.235.71,19265.0,8080.0,,,,,
8784,network,2025-03-01 09:40:11,johndoe,,235.247.192.241,156.92.132.66,46752.0,443.0,,,,,
5813,network,2025-03-01 09:34:05,janedoe,,159.206.34.23,8.81.118.49,44622.0,80.0,,,,,
2465,network,2025-03-01 09:04:13,johndoe,,195.118.121.53,231.89.196.215,61472.0,80.0,,,,,
6003,network,2025-03-01 09:30:41,janedoe,,10.37.226.191,156.15.89.164,8079.0,8080.0,,,,,
8941,network,2025-03-01 09:11:03,janedoe,,254.102.100.129,126.224.146.115,14209.0,8080.0,,,,,
6285,network,2025-03-01 09:00:21,johndoe,,136.98.44.12,162.49.104.17,54108.0,80.0,,,,,
2702,network,2025-03-01 09:34:11,johndoe,,105.36.174.94,175.254.97.106,38403.0,443.0,,,,,
7775,network,2025-03-01 09:20:21,admin,,159.70.34.224,110.192.36.40,9359.0,8080.0,,,,,
8381,network,2025-03-01 09:24:25,admin,,128.118.26.169,6.114.148.128,26610.0,8080.0,,,,,
4166,network,2025-03-01 09:37:16,admin,,224.80.147.38,137.123.159.204,41567.0,80.0,,,,,
4111,network,2025-03-01 09:09:30,user1,,121.134.15.16,87.215.133.102,22948.0,80.0,,,,,
7249,network,2025-03-01 09:28:24,admin,,210.168.31.120,127.37.18.177,65318.0,80.0,,,,,
3656,network,2025-03-01 09:15:22,johndoe,,142.245.66.138,186.21.53.18,33568.0,8080.0,,,,,
2388,network,2025-03-01 09:58:43,janedoe,,123.155.116.10,239.28.13.100,36032.0,8080.0,,,,,
3100,network,2025-03-01 09:37:30,user1,,176.9.246.26,100.193.64.220,46986.0,443.0,,,,,
4404,network,2025-03-01 09:06:16,admin,,113.60.188.180,50.175.223.29,16632.0,80.0,,,,,
6482,network,2025-03-01 09:12:19,johndoe,,106.23.7.127,209.29.39.29,9328.0,443.0,,,,,
5333,network,2025-03-01 09:05:12,johndoe,,81.179.125.149,34.203.245.62,44054.0,80.0,,,,,
5624,network,2025-03-01 09:53:15,johndoe,,140.105.253.182,230.112.227.154,62721.0,443.0,,,,,
2749,network,2025-03-01 09:48:09,janedoe,,168.125.136.163,179.53.27.177,60034.0,443.0,,,,,
3102,network,2025-03-01 09:02:26,user1,,21.104.70.118,79.107.62.190,48531.0,80.0,,,,,
9918,network,2025-03-01 09:20:30,admin,,113.232.58.10,128.17.138.142,39574.0,443.0,,,,,
1027,network,2025-03-01 09:14:02,janedoe,,72.196.253.9,221.195.196.227,3934.0,80.0,,,,,
7984,network,2025-03-01 09:55:18,user1,,169.220.26.156,9.178.13.172,61493.0,443.0,,,,,
2636,network,2025-03-01 09:46:16,johndoe,,8.174.222.218,201.29.55.198,63445.0,8080.0,,,,,
6465,network,2025-03-01 09:19:09,johndoe,,254.237.217.133,42.195.239.121,9666.0,80.0,,,,,
8705,network,2025-03-01 09:53:24,admin,,64.151.172.202,10.140.185.137,44227.0,443.0,,,,,
5102,network,2025-03-01 09:02:31,johndoe,,79.164.135.91,114.236.8.225,1605.0,443.0,,,,,
3877,network,2025-03-01 09:30:04,user1,,164.111.209.29,149.40.141.160,63499.0,80.0,,,,,
6170,network,2025-03-01 09:44:46,admin,,197.141.132.253,33.116.89.75,58121.0,8080.0,,,,,
2264,network,2025-03-01 09:17:41,johndoe,,30.19.94.225,149.162.21.116,5009.0,8080.0,,,,,
6310,network,2025-03-01 09:05:17,user1,,174.180.22.120,90.55.39.227,8441.0,8080.0,,,,,
5640,network,2025-03-01 09:41:26,johndoe,,84.190.212.36,165.218.144.73,2642.0,443.0,,,,,
2923,network,2025-03-01 09:19:51,user1,,250.208.191.240,242.150.15.82,25161.0,80.0,,,,,
1582,network,2025-03-01 09:02:13,user1,,152.13.54.108,207.160.176.110,25851.0,8080.0,,,,,
9625,network,2025-03-01 09:45:00,janedoe,,196.40.39.114,145.214.62.26,40811.0,443.0,,,,,
3399,network,2025-03-01 09:51:04,admin,,69.99.150.124,85.124.185.118,30896.0,443.0,,,,,
9227,network,2025-03-01 09:41:18,user1,,62.227.209.185,21.180.39.185,43840.0,443.0,,,,,
3174,network,2025-03-01 09:54:19,johndoe,,202.214.117.64,237.125.208.70,40709.0,443.0,,,,,
2904,network,2025-03-01 09:59:49,janedoe,,81.60.41.209,108.75.253.101,59998.0,80.0,,,,,
9317,network,2025-03-01 09:56:55,janedoe,,43.61.214.134,196.240.51.64,58004.0,80.0,,,,,
4510,network,2025-03-01 09:47:34,user1,,177.85.37.67,132.198.216.181,9376.0,443.0,,,,,
99999,network,2025-03-01 09:30:38,janedoe,,76.60.172.172,152.55.23.37,49438.0,443.0,,,,,
8474,network,2025-03-01 09:40:31,johndoe,,116.223.148.244,180.68.93.42,11002.0,80.0,,,,,
8765,network,2025-03-01 09:33:40,johndoe,,167.232.194.164,113.90.143.49,16245.0,443.0,,,,,
2832,network,2025-03-01 09:49:54,user1,,145.218.146.165,99.163.91.73,3772.0,8080.0,,,,,
2871,network,2025-03-01 09:33:13,janedoe,,133.142.160.50,89.145.84.60,19888.0,443.0,,,,,
2381,network,2025-03-01 09:14:07,user1,,227.86.147.132,254.54.118.142,10264.0,80.0,,,,,
5073,network,2025-03-01 09:29:06,janedoe,,154.20.99.3,126.13.189.104,19494.0,8080.0,,,,,
4594,network,2025-03-01 09:05:55,user1,,33.232.151.56,184.61.227.221,33349.0,443.0,,,,,
3053,network,2025-03-01 09:22:53,johndoe,,188.59.181.40,191.113.38.167,11295.0,8080.0,,,,,
4568,network,2025-03-01 09:45:07,admin,,162.37.161.19,111.51.162.97,56168.0,8080.0,,,,,
5910,network,2025-03-01 09:10:20,janedoe,,163.4.125.70,151.192.112.100,18409.0,443.0,,,,,
6285,network,2025-03-01 09:33:29,user1,,48.254.144.67,51.45.109.1,29487.0,80.0,,,,,
9369,network,2025-03-01 09:44:50,user1,,46.19.214.134,158.194.120.178,32758.0,8080.0,,,,,
5025,network,2025-03-01 09:14:56,admin,,77.118.149.248,126.200.182.246,20384.0,80.0,,,,,
8740,network,2025-03-01 09:21:46,admin,,226.147.214.228,84.126.217.59,12571.0,443.0,,,,,
7154,network,2025-03-01 09:18:17,user1,,179.203.65.247,216.250.210.120,2922.0,443.0,,,,,
1200,network,2025-03-01 09:29:01,janedoe,,218.209.31.165,67.162.210.200,54044.0,443.0,,,,,
6438,network,2025-03-01 09:27:58,user1,,234.27.137.248,187.112.173.23,21242.0,443.0,,,,,
4626,network,2025-03-01 09:01:26,janedoe,,###CORRUPT###225.85.105.56,243.168.66.10,63301.0,8080.0,,,,,
7498,network,2025-03-01 09:10:43,janedoe,,200.170.180.32,168.25.107.185,36116.0,80.0,,,,,
6822,network,2025-03-01 09:50:03,user1,,184.117.148.82,234.191.169.211,15154.0,8080.0,,,,,
5949,network,2025-03-01 09:20:34,admin,,4.18.10.52,129.203.248.21,11309.0,443.0,,,,,
6072,network,2025-03-01 09:59:50,johndoe,,162.126.17.139,192.63.193.205,9621.0,8080.0,,,,,
6599,network,2025-03-01 09:54:06,janedoe,,22.39.37.212,6.7.77.48,49250.0,8080.0,,,,,
3535,network,2025-03-01 09:06:48,johndoe,,213.159.165.217,132.11.154.140,31098.0,80.0,,,,,
3077,network,2025-03-01 09:32:59,johndoe,,168.241.192.149,110.47.113.208,37789.0,443.0,,,,,
6728,network,2025-03-01 09:48:46,admin,,180.125.195.8,255.254.201.190,51008.0,8080.0,,,,,
8511,network,2025-03-01 09:22:41,user1,,58.12.203.118,115.189.244.55,43151.0,443.0,,,,,
9873,network,2025-03-01 09:42:05,janedoe,,162.42.48.86,54.250.127.42,10286.0,443.0,,,,,
9064,network,2025-03-01 09:02:29,johndoe,,186.119.30.252,65.210.159.172,55702.0,80.0,,,,,
2235,network,2025-03-01 09:16:05,johndoe,,145.208.2.137,177.107.250.255,21537.0,8080.0,,,,,
9510,network,2025-03-01 09:11:03,admin,,182.247.41.53,109.39.192.65,50627.0,80.0,,,,,
2775,network,2025-03-01 09:33:15,user1,,51.224.58.19,227.217.253.87,42060.0,8080.0,,,,,
9066,network,2025-03-01 09:18:30,johndoe,,224.214.204.4,76.60.222.150,48206.0,8080.0,,,,,
3793,network,2025-03-01 09:14:22,johndoe,,228.190.84.72,75.104.190.128,31964.0,443.0,,,,,
5467,network,2025-03-01 09:04:34,admin,,192.69.84.242,3.162.213.91,10877.0,443.0,,,,,
9609,network,2025-03-01 09:31:59,user1,,180.96.102.48,138.234.169.48,5028.0,8080.0,,,,,
6085,network,2025-03-01 09:39:53,johndoe,,90.115.176.7,238.98.140.145,54812.0,443.0,,,,,
5637,network,2025-03-01 09:17:56,admin,,160.206.130.103,20.78.52.110,19373.0,80.0,,,,,
5557,network,2025-03-01 09:14:46,admin,,205.196.169.141,248.242.107.86,1199.0,80.0,,,,,
5641,network,2025-03-01 09:09:21,janedoe,,206.75.73.84,122.0.165.39,59741.0,80.0,,,,,
4022,network,2025-03-01 09:48:12,janedoe,,171.241.167.154,129.60.123.201,25751.0,443.0,,,,,
3295,network,2025-03-01 09:38:15,janedoe,,80.162.40.109,245.85.142.73,56066.0,443.0,,,,,
3938,network,2025-03-01 09:58:23,janedoe,,178.128.61.222,167.178.91.12,57787.0,443.0,,,,,
4012,network,2025-03-01 09:00:43,user1,,172.177.217.109,158.97.195.191,12755.0,8080.0,,,,,
2677,network,2025-03-01 09:41:25,johndoe,,93.99.2.158,85.48.188.129,33975.0,80.0,,,,,
4566,network,2025-03-01 09:56:12,admin,,166.140.245.203,12.129.140.29,64668.0,8080.0,,,,,
7837,network,2025-03-01 09:41:50,user1,,184.241.232.251,45.242.53.19,25241.0,80.0,,,,,
